DateTime,Latitude,Longitude,Message,Type
00:01,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:01,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:01,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:01,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
00:01,1.3932170311328416,103.82288284890419,(9/11)21:11 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
00:01,1.3318334350107597,103.96608574843074,(9/11)21:01 Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.,Roadwork
00:01,1.3222116557267005,103.89111331416318,(9/11)21:00 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
00:01,1.3702066980518202,103.93052104564083,(9/11)20:45 Roadworks on Tampines Avenue 10 (towards Tampines Link) after Tampines Industrial Avenue 5.,Roadwork
00:01,1.3461744184444024,103.89076551003613,(9/11)20:44 Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Lorong Ah Soo. Avoid left lane.,Roadwork
00:01,1.4247164572257367,103.76075196555162,(9/11)20:29 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
00:01,1.3265747111204302,103.7571373626831,(9/11)20:26 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
00:03,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:03,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:03,1.3081022455465467,103.8762746003327,(9/11)23:34 Roadworks on KPE (towards ECP) after PIE Entrance. Avoid lane 3.,Roadwork
00:03,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:03,1.3617249398078837,103.7033437090606,(9/11)23:22 Roadworks on PIE (towards Changi Airport) after KJE.,Roadwork
00:03,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:03,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:03,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:03,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:03,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:03,1.2791716665627644,103.85007397119162,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:03,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:03,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:03,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:03,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:03,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:03,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:03,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:03,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:03,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:03,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
00:03,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:03,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:03,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:03,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
00:03,1.3932170311328416,103.82288284890419,(9/11)21:11 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
00:03,1.3318334350107597,103.96608574843074,(9/11)21:01 Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.,Roadwork
00:03,1.3222116557267005,103.89111331416318,(9/11)21:00 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
00:03,1.3702066980518202,103.93052104564083,(9/11)20:45 Roadworks on Tampines Avenue 10 (towards Tampines Link) after Tampines Industrial Avenue 5.,Roadwork
00:03,1.3461744184444024,103.89076551003613,(9/11)20:44 Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Lorong Ah Soo. Avoid left lane.,Roadwork
00:03,1.4247164572257367,103.76075196555162,(9/11)20:29 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
00:03,1.3265747111204302,103.7571373626831,(9/11)20:26 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
00:05,1.2884240954866235,103.87681687009805,(9/11)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance. Avoid lane 3.,Roadwork
00:05,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:05,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:05,1.3081022455465467,103.8762746003327,(9/11)23:34 Roadworks on KPE (towards ECP) after PIE Entrance. Avoid lane 3.,Roadwork
00:05,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:05,1.3617249398078837,103.7033437090606,(9/11)23:22 Roadworks on PIE (towards Changi Airport) after KJE.,Roadwork
00:05,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:05,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:05,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:05,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:05,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:05,1.2791716665627644,103.85007397119162,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:05,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:05,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:05,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:05,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:05,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:05,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:05,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:05,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:05,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:05,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
00:05,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:05,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:05,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:05,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
00:05,1.3932170311328416,103.82288284890419,(9/11)21:11 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
00:05,1.3318334350107597,103.96608574843074,(9/11)21:01 Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.,Roadwork
00:05,1.3222116557267005,103.89111331416318,(9/11)21:00 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
00:05,1.3702066980518202,103.93052104564083,(9/11)20:45 Roadworks on Tampines Avenue 10 (towards Tampines Link) after Tampines Industrial Avenue 5.,Roadwork
00:05,1.3461744184444024,103.89076551003613,(9/11)20:44 Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Lorong Ah Soo. Avoid left lane.,Roadwork
00:05,1.4247164572257367,103.76075196555162,(9/11)20:29 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
00:05,1.3265747111204302,103.7571373626831,(9/11)20:26 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
00:07,1.2955994483828246,103.89246824703143,(10/11)0:04 Roadworks on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lane 4.,Roadwork
00:07,1.2884240954866235,103.87681687009805,(9/11)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance. Avoid lane 3.,Roadwork
00:07,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:07,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:07,1.3081022455465467,103.8762746003327,(9/11)23:34 Roadworks on KPE (towards ECP) after PIE Entrance. Avoid lane 3.,Roadwork
00:07,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:07,1.3617249398078837,103.7033437090606,(9/11)23:22 Roadworks on PIE (towards Changi Airport) after KJE.,Roadwork
00:07,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:07,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:07,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:07,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:07,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:07,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:07,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:07,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:07,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:07,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:07,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:07,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:07,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:07,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:07,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
00:07,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:07,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:07,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:07,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
00:07,1.3932170311328416,103.82288284890419,(9/11)21:11 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
00:07,1.3318334350107597,103.96608574843074,(9/11)21:01 Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.,Roadwork
00:07,1.3222116557267005,103.89111331416318,(9/11)21:00 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
00:07,1.3702066980518202,103.93052104564083,(9/11)20:45 Roadworks on Tampines Avenue 10 (towards Tampines Link) after Tampines Industrial Avenue 5.,Roadwork
00:07,1.3461744184444024,103.89076551003613,(9/11)20:44 Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Lorong Ah Soo. Avoid left lane.,Roadwork
00:07,1.4247164572257367,103.76075196555162,(9/11)20:29 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
00:07,1.3265747111204302,103.7571373626831,(9/11)20:26 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
00:09,1.2955994483828246,103.89246824703143,(10/11)0:04 Roadworks on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lane 4.,Roadwork
00:09,1.2884240954866235,103.87681687009805,(9/11)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance. Avoid lane 3.,Roadwork
00:09,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:09,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:09,1.3081022455465467,103.8762746003327,(9/11)23:34 Roadworks on KPE (towards ECP) after PIE Entrance. Avoid lane 3.,Roadwork
00:09,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:09,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:09,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:09,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:09,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:09,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:09,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:09,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:09,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:09,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:09,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:09,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:09,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:09,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:09,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:09,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
00:09,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:09,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:09,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:09,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
00:09,1.3932170311328416,103.82288284890419,(9/11)21:11 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
00:09,1.3318334350107597,103.96608574843074,(9/11)21:01 Roadworks on Changi South Avenue 2 near Changi South Avenue 2/Changi South Avenue 3 Junction.,Roadwork
00:09,1.3222116557267005,103.89111331416318,(9/11)21:00 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
00:09,1.3702066980518202,103.93052104564083,(9/11)20:45 Roadworks on Tampines Avenue 10 (towards Tampines Link) after Tampines Industrial Avenue 5.,Roadwork
00:09,1.3461744184444024,103.89076551003613,(9/11)20:44 Roadworks on Hougang Avenue 3 (towards Defu Avenue 1) after Lorong Ah Soo. Avoid left lane.,Roadwork
00:09,1.4247164572257367,103.76075196555162,(9/11)20:29 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
00:09,1.3265747111204302,103.7571373626831,(9/11)20:26 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
00:11,1.2955994483828246,103.89246824703143,(10/11)0:04 Roadworks on ECP (towards Changi Airport) before Tg Katong Rd Exit. Avoid lane 4.,Roadwork
00:11,1.2884240954866235,103.87681687009805,(9/11)23:58 Roadworks on MCE (towards AYE) before ECP (City) Entrance. Avoid lane 3.,Roadwork
00:11,1.2757990779607433,103.8676598351011,(9/11)23:49 Roadworks on MCE (towards ECP) between Central Blvd Exit and Marina Blvd Entrance. Avoid lane 5.,Roadwork
00:11,1.32973579493524,103.84681919778953,(9/11)23:43 Roadworks on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 3.,Roadwork
00:11,1.3081022455465467,103.8762746003327,(9/11)23:34 Roadworks on KPE (towards ECP) after PIE Entrance. Avoid lane 3.,Roadwork
00:11,1.3451200263437457,103.95116686884991,(9/11)23:24 Roadworks on PIE (towards Tuas) after Simei Rd exit.,Roadwork
00:11,1.3432136701144886,103.94806415318045,(9/11)23:18 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
00:11,1.270873398384457,103.85657194138983,(9/11)23:10 Roadworks on MCE (towards AYE) after Marina Coastal Dr Entrance. Avoid lane 6.,Roadwork
00:11,1.2959083748994444,103.80527728193249,(9/11)23:03 Roadworks on Commonwealth Avenue (towards Tuas) after Stirling Walk. Avoid left lane.,Roadwork
00:11,1.3225921299755388,103.89076054221985,(9/11)23:03 Roadworks on PIE (towards Tuas) at Paya Lebar Rd Entrance.,Roadwork
00:11,1.2782195636986615,103.84953548058051,(9/11)22:57 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
00:11,1.3092288243998311,103.80287270956535,(9/11)22:55 Roadworks on Queensway (towards Lornie) after Commonwealth Avenue. Avoid left lane.,Roadwork
00:11,1.3006105831834938,103.84111040400842,(9/11)22:52 Roadworks on Orchard Road (towards Bras Basah Rd) after Grange Road.,Roadwork
00:11,1.3060396727557335,103.83839347466571,(9/11)22:51 Roadworks on Cairnhill Circle (towards Cairnhill Road) after Cairnhill Road. Avoid left lane.,Roadwork
00:11,1.307069699900516,103.7525798792803,(9/11)22:49 Roadworks on Jalan Buroh (towards Tuas) after Pandan Circus. Avoid left lane.,Roadwork
00:11,1.2823560028679464,103.85206802910378,(9/11)22:45 Roadworks on Collyer Quay (towards Shenton Way) after Fullerton Road. Avoid left lane.,Roadwork
00:11,1.2836766600340328,103.85272765635892,(9/11)22:42 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
00:11,1.2673139122070292,103.81780773311311,(9/11)22:29 Roadworks on Telok Blangah Road (towards City) after Henderson Road.,Roadwork
00:11,1.3306556724569387,103.86293146941507,(9/11)22:09 Roadworks on CTE (towards AYE) at PIE(Changi) Exit.,Roadwork
00:11,1.4101261708917885,103.77013247863395,(9/11)22:05 Roadworks on Mandai Road (towards BKE) after Mandai Road Track 16.,Roadwork
00:11,1.280208659021071,103.839449574143,(9/11)21:51 Roadworks on Outram Road (towards Eu Tong Sen Street) after Eu Tong Sen Street. Avoid right lane.,Roadwork
00:11,1.3432632236729616,103.85560333861063,(9/11)21:34 Roadworks on Braddell Road (towards Bartley) after Toa Payoh. Avoid right lane.,Roadwork
00:11,1.4233363998325943,103.77362618966922,(9/11)21:30 Roadworks on SLE (towards CTE) after BKE Entrance. Avoid lane 3.,Roadwork
00:11,1.3129759162270023,103.87489789003756,(9/11)21:16 Roadworks on Sims Way (towards Sims Avenue) after Geylang Road. Avoid left lane.,Roadwork
00:11,1.3439604089615447,103.6410592752697,(9/11)21:15 Roadworks on AYE (towards Tuas) at Tuas West Dr Exit.,Roadwork
