Time,Date Time,Latitude,Longitude,Message,Type
0:12,03/11/2016 00:12,1.340936834,103.9464136,(2/11)23:38 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
0:12,03/11/2016 00:12,1.284370668,103.852962,(2/11)23:33 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.354788917,103.8322903,(2/11)23:24 Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.302335864,103.8542491,(2/11)23:09 Roadworks on Rochor Road (towards Ophir Road) after Waterloo Street. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.28185977,103.8379648,(2/11)23:04 Roadworks on Outram Road (towards Outram Park) after Chin Swee Road. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.312930189,103.7263431,(2/11)23:00 Roadworks on Sungei Jurong Bridge (towards City) after Jurong Port Road. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.276820589,103.8486482,(2/11)22:54 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.280539288,103.8442753,(2/11)22:48 Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.298365242,103.8542246,(2/11)22:47 Roadworks on Middle Road (towards North Bridge Road) after Victoria Street. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.299916557,103.8433361,(2/11)22:44 Roadworks on Orchard Road (towards Bras Basah Rd) after Buyong Road. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.266960668,103.8179858,(2/11)22:35 Roadworks on West Coast Highway (towards City) at W Coast Hwy Flyover. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.283350167,103.8525969,(2/11)22:23 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.313001501,103.8743377,(2/11)22:17 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
0:12,03/11/2016 00:12,1.322551889,103.8910097,(2/11)22:16 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
0:12,03/11/2016 00:12,1.303113505,103.8353841,(2/11)22:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.395082302,103.8371484,(2/11)22:04 Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.,Roadwork
0:12,03/11/2016 00:12,1.320224345,103.8254251,(2/11)22:02 Roadworks on Stevens Road near Bukit Timah Road/Stevens Road Junction.,Roadwork
0:12,03/11/2016 00:12,1.322710556,103.6932351,(2/11)22:00 Roadworks on AYE (towards Tuas) before Pioneer Rd Entrance. Avoid lane 3.,Roadwork
0:12,03/11/2016 00:12,1.311023893,103.8431758,(2/11)21:48 Roadworks on Bukit Timah Road (towards City) after Newton Circus. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.393140271,103.8233026,(2/11)21:47 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
0:12,03/11/2016 00:12,1.425003849,103.7611361,(2/11)21:46 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.423505943,103.7572167,(2/11)21:45 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
0:12,03/11/2016 00:12,1.320399883,103.825436,(2/11)21:35 Roadworks on Bukit Timah Road (towards Woodlands) after Balmoral Road. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.330212189,103.6788736,(2/11)21:17 Roadworks on Upper Jurong Road (towards Tuas) after Benoi Road. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.331902091,103.9658077,(2/11)21:16 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.410757301,103.779105,(2/11)20:51 Roadworks on Mandai Road near Mandai Lake Road/Mandai Road Junction.,Roadwork
0:12,03/11/2016 00:12,1.328530591,103.7575189,(2/11)20:48 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:12,03/11/2016 00:12,1.32698892,103.7571809,(2/11)20:39 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:12,03/11/2016 00:12,1.354494257,103.8329341,(2/11)20:36 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.399326934,103.8133327,(3/11)0:09 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lanes 1 and 2.,Roadwork
0:14,03/11/2016 00:14,1.315218104,103.874555,(3/11)0:03 Roadworks on KPE (towards TPE) at PIE Exit. PIE Exit closed.,Roadwork
0:14,03/11/2016 00:14,1.332710315,103.8622665,(2/11)23:58 Roadworks on CTE (towards SLE) after PIE(Changi) Exit. Avoid lanes 1 and 2.,Roadwork
0:14,03/11/2016 00:14,1.304925952,103.8321246,(2/11)23:56 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
0:14,03/11/2016 00:14,1.313059098,103.7255309,(2/11)23:49 Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road.,Roadwork
0:14,03/11/2016 00:14,1.322767052,103.7098358,(2/11)23:48 Roadworks on Jalan Boon Lay (towards Tractor Road) after Jalan Ahmad Ibrahim. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.316162459,103.7588066,(2/11)23:46 Roadworks on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lane 3.,Roadwork
0:14,03/11/2016 00:14,1.340853553,103.9815722,(2/11)23:43 Roadworks on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 1.,Roadwork
0:14,03/11/2016 00:14,1.399802338,103.8965249,(2/11)23:41 Roadworks on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 4.,Roadwork
0:14,03/11/2016 00:14,1.356657193,103.9017336,(2/11)23:40 Roadworks on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 3.,Roadwork
0:14,03/11/2016 00:14,1.340936834,103.9464136,(2/11)23:38 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
0:14,03/11/2016 00:14,1.284370668,103.852962,(2/11)23:33 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.354788917,103.8322903,(2/11)23:24 Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.302335864,103.8542491,(2/11)23:09 Roadworks on Rochor Road (towards Ophir Road) after Waterloo Street. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.28185977,103.8379648,(2/11)23:04 Roadworks on Outram Road (towards Outram Park) after Chin Swee Road. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.312930189,103.7263431,(2/11)23:00 Roadworks on Sungei Jurong Bridge (towards City) after Jurong Port Road. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.276820589,103.8486482,(2/11)22:54 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.280539288,103.8442753,(2/11)22:48 Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.298365242,103.8542246,(2/11)22:47 Roadworks on Middle Road (towards North Bridge Road) after Victoria Street. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.299916557,103.8433361,(2/11)22:44 Roadworks on Orchard Road (towards Bras Basah Rd) after Buyong Road. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.266960668,103.8179858,(2/11)22:35 Roadworks on West Coast Highway (towards City) at W Coast Hwy Flyover. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.283350167,103.8525969,(2/11)22:23 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.313001501,103.8743377,(2/11)22:17 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
0:14,03/11/2016 00:14,1.322551889,103.8910097,(2/11)22:16 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
0:14,03/11/2016 00:14,1.303113505,103.8353841,(2/11)22:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.395082302,103.8371484,(2/11)22:04 Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.,Roadwork
0:14,03/11/2016 00:14,1.320224345,103.8254251,(2/11)22:02 Roadworks on Stevens Road near Bukit Timah Road/Stevens Road Junction.,Roadwork
0:14,03/11/2016 00:14,1.322710556,103.6932351,(2/11)22:00 Roadworks on AYE (towards Tuas) before Pioneer Rd Entrance. Avoid lane 3.,Roadwork
0:14,03/11/2016 00:14,1.311023893,103.8431758,(2/11)21:48 Roadworks on Bukit Timah Road (towards City) after Newton Circus. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.393140271,103.8233026,(2/11)21:47 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
0:14,03/11/2016 00:14,1.425003849,103.7611361,(2/11)21:46 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.423505943,103.7572167,(2/11)21:45 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.320399883,103.825436,(2/11)21:35 Roadworks on Bukit Timah Road (towards Woodlands) after Balmoral Road. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.330212189,103.6788736,(2/11)21:17 Roadworks on Upper Jurong Road (towards Tuas) after Benoi Road. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.331902091,103.9658077,(2/11)21:16 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.410757301,103.779105,(2/11)20:51 Roadworks on Mandai Road near Mandai Lake Road/Mandai Road Junction.,Roadwork
0:14,03/11/2016 00:14,1.328530591,103.7575189,(2/11)20:48 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:14,03/11/2016 00:14,1.32698892,103.7571809,(2/11)20:39 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:14,03/11/2016 00:14,1.354494257,103.8329341,(2/11)20:36 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
0:14,03/11/2016 00:14,1.395616374,103.8156216,(2/11)23:49 Vehicle breakdown on SLE (towards CTE) before Upper Thomson Rd Exit.,Vehicle breakdown
0:16,03/11/2016 00:16,1.392956501,103.8248289,(3/11)0:12 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
0:16,03/11/2016 00:16,1.399326934,103.8133327,(3/11)0:09 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lanes 1 and 2.,Roadwork
0:16,03/11/2016 00:16,1.315218104,103.874555,(3/11)0:03 Roadworks on KPE (towards TPE) at PIE Exit. PIE Exit closed.,Roadwork
0:16,03/11/2016 00:16,1.332710315,103.8622665,(2/11)23:58 Roadworks on CTE (towards SLE) after PIE(Changi) Exit. Avoid lanes 1 and 2.,Roadwork
0:16,03/11/2016 00:16,1.304925952,103.8321246,(2/11)23:56 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
0:16,03/11/2016 00:16,1.395616374,103.8156216,(2/11)23:49 Vehicle breakdown on SLE (towards CTE) before Upper Thomson Rd Exit.,Vehicle breakdown
0:16,03/11/2016 00:16,1.313059098,103.7255309,(2/11)23:49 Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road.,Roadwork
0:16,03/11/2016 00:16,1.322767052,103.7098358,(2/11)23:48 Roadworks on Jalan Boon Lay (towards Tractor Road) after Jalan Ahmad Ibrahim. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.316162459,103.7588066,(2/11)23:46 Roadworks on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lane 3.,Roadwork
0:16,03/11/2016 00:16,1.340853553,103.9815722,(2/11)23:43 Roadworks on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 1.,Roadwork
0:16,03/11/2016 00:16,1.399802338,103.8965249,(2/11)23:41 Roadworks on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 4.,Roadwork
0:16,03/11/2016 00:16,1.356657193,103.9017336,(2/11)23:40 Roadworks on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 3.,Roadwork
0:16,03/11/2016 00:16,1.340936834,103.9464136,(2/11)23:38 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
0:16,03/11/2016 00:16,1.284370668,103.852962,(2/11)23:33 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.354788917,103.8322903,(2/11)23:24 Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.302335864,103.8542491,(2/11)23:09 Roadworks on Rochor Road (towards Ophir Road) after Waterloo Street. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.28185977,103.8379648,(2/11)23:04 Roadworks on Outram Road (towards Outram Park) after Chin Swee Road. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.312930189,103.7263431,(2/11)23:00 Roadworks on Sungei Jurong Bridge (towards City) after Jurong Port Road. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.276820589,103.8486482,(2/11)22:54 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.280539288,103.8442753,(2/11)22:48 Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.298365242,103.8542246,(2/11)22:47 Roadworks on Middle Road (towards North Bridge Road) after Victoria Street. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.299916557,103.8433361,(2/11)22:44 Roadworks on Orchard Road (towards Bras Basah Rd) after Buyong Road. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.266960668,103.8179858,(2/11)22:35 Roadworks on West Coast Highway (towards City) at W Coast Hwy Flyover. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.283350167,103.8525969,(2/11)22:23 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.313001501,103.8743377,(2/11)22:17 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
0:16,03/11/2016 00:16,1.322551889,103.8910097,(2/11)22:16 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
0:16,03/11/2016 00:16,1.303113505,103.8353841,(2/11)22:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.395082302,103.8371484,(2/11)22:04 Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.,Roadwork
0:16,03/11/2016 00:16,1.320224345,103.8254251,(2/11)22:02 Roadworks on Stevens Road near Bukit Timah Road/Stevens Road Junction.,Roadwork
0:16,03/11/2016 00:16,1.322710556,103.6932351,(2/11)22:00 Roadworks on AYE (towards Tuas) before Pioneer Rd Entrance. Avoid lane 3.,Roadwork
0:16,03/11/2016 00:16,1.311023893,103.8431758,(2/11)21:48 Roadworks on Bukit Timah Road (towards City) after Newton Circus. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.425003849,103.7611361,(2/11)21:46 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.423505943,103.7572167,(2/11)21:45 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
0:16,03/11/2016 00:16,1.320399883,103.825436,(2/11)21:35 Roadworks on Bukit Timah Road (towards Woodlands) after Balmoral Road. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.330212189,103.6788736,(2/11)21:17 Roadworks on Upper Jurong Road (towards Tuas) after Benoi Road. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.331902091,103.9658077,(2/11)21:16 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.410757301,103.779105,(2/11)20:51 Roadworks on Mandai Road near Mandai Lake Road/Mandai Road Junction.,Roadwork
0:16,03/11/2016 00:16,1.328530591,103.7575189,(2/11)20:48 Roadworks on Toh Tuck Avenue (towards Old Toh Tuck Road) after Toh Tuck Link. Avoid left lane.,Roadwork
0:16,03/11/2016 00:16,1.32698892,103.7571809,(2/11)20:39 Roadworks on Toh Tuck Avenue near Boon Lay Way/Commonwealth Avenue West Junction.,Roadwork
0:16,03/11/2016 00:16,1.354494257,103.8329341,(2/11)20:36 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.297533016,103.8466275,(3/11)0:15 Roadworks in Fort Canning Tunnel. Avoid lane 1.,Roadwork
0:18,03/11/2016 00:18,1.392956501,103.8248289,(3/11)0:12 Roadworks on SLE (towards BKE) before Upper Thomson Rd Exit. Avoid lane 3.,Roadwork
0:18,03/11/2016 00:18,1.399326934,103.8133327,(3/11)0:09 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lanes 1 and 2.,Roadwork
0:18,03/11/2016 00:18,1.315218104,103.874555,(3/11)0:03 Roadworks on KPE (towards TPE) at PIE Exit. PIE Exit closed.,Roadwork
0:18,03/11/2016 00:18,1.332710315,103.8622665,(2/11)23:58 Roadworks on CTE (towards SLE) after PIE(Changi) Exit. Avoid lanes 1 and 2.,Roadwork
0:18,03/11/2016 00:18,1.304925952,103.8321246,(2/11)23:56 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road.,Roadwork
0:18,03/11/2016 00:18,1.313059098,103.7255309,(2/11)23:49 Roadworks on Jalan Buroh (towards Tuas) after Penjuru Road.,Roadwork
0:18,03/11/2016 00:18,1.322767052,103.7098358,(2/11)23:48 Roadworks on Jalan Boon Lay (towards Tractor Road) after Jalan Ahmad Ibrahim. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.316162459,103.7588066,(2/11)23:46 Roadworks on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lane 3.,Roadwork
0:18,03/11/2016 00:18,1.340853553,103.9815722,(2/11)23:43 Roadworks on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 1.,Roadwork
0:18,03/11/2016 00:18,1.399802338,103.8965249,(2/11)23:41 Roadworks on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 4.,Roadwork
0:18,03/11/2016 00:18,1.356657193,103.9017336,(2/11)23:40 Roadworks on KPE (towards ECP) after Tampines Rd Exit. Avoid lane 3.,Roadwork
0:18,03/11/2016 00:18,1.340936834,103.9464136,(2/11)23:38 Roadworks on PIE (towards Tuas) at Tampines Ave 5 Entrance.,Roadwork
0:18,03/11/2016 00:18,1.284370668,103.852962,(2/11)23:33 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.354788917,103.8322903,(2/11)23:24 Roadworks on Upper Thomson Road (towards SLE) after Jalan Pelatina. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.302335864,103.8542491,(2/11)23:09 Roadworks on Rochor Road (towards Ophir Road) after Waterloo Street. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.28185977,103.8379648,(2/11)23:04 Roadworks on Outram Road (towards Outram Park) after Chin Swee Road. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.312930189,103.7263431,(2/11)23:00 Roadworks on Sungei Jurong Bridge (towards City) after Jurong Port Road. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.276820589,103.8486482,(2/11)22:54 Roadworks on Shenton Way (towards Shenton Way) after Central Boulevard. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.280539288,103.8442753,(2/11)22:48 Roadworks on South Bridge Road (towards Maxwell Road) after Sago Lane. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.298365242,103.8542246,(2/11)22:47 Roadworks on Middle Road (towards North Bridge Road) after Victoria Street. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.299916557,103.8433361,(2/11)22:44 Roadworks on Orchard Road (towards Bras Basah Rd) after Buyong Road. Avoid right lane.,Roadwork
0:18,03/11/2016 00:18,1.266960668,103.8179858,(2/11)22:35 Roadworks on West Coast Highway (towards City) at W Coast Hwy Flyover. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.283350167,103.8525969,(2/11)22:23 Roadworks on Collyer Quay (towards Guillemard) after Marina Boulevard. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.313001501,103.8743377,(2/11)22:17 Roadworks on Sims Avenue (toward Changi) after Lavender Street.,Roadwork
0:18,03/11/2016 00:18,1.322551889,103.8910097,(2/11)22:16 Roadworks on Paya Lebar Road (towards PIE) after PIE.,Roadwork
0:18,03/11/2016 00:18,1.303113505,103.8353841,(2/11)22:08 Roadworks on Orchard Road (towards Bras Basah Rd) after Scotts Road. Avoid left lane.,Roadwork
0:18,03/11/2016 00:18,1.395082302,103.8371484,(2/11)22:04 Roadworks on SLE (towards BKE) at Yishun(Lentor Ave) Exit.,Roadwork
